,cc,level,category,test,data
1397,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '162.19.27.147'}
1398,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.1.95.1'}
1399,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '213.154.64.11'}
1400,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '13.39.116.127'}
1401,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '194.0.9.1'}
1402,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.111'}
1403,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::111'}
1404,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:41d0:304:200::532c'}
1405,SN,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:678:c::1'}
1406,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '13.39.116.127'}
1407,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '194.0.9.1'}
1408,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:678:c::1'}
1409,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.1.95.1'}
1410,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '213.154.64.11'}
1411,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '162.19.27.147'}
1412,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:41d0:304:200::532c'}
1413,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.111'}
1414,SN,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::111'}
1415,SN,WARNING,Delegation,IS_NOT_AUTHORITATIVE,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'proto': 'UDP'}"
1416,SN,WARNING,Delegation,IS_NOT_AUTHORITATIVE,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'proto': 'TCP'}"
1417,SN,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED', 'rrtype': 'A'}"
1418,SN,WARNING,Delegation,UNEXPECTED_RCODE,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED', 'rrtype': 'A'}"
1419,SN,ERROR,Delegation,EXTRA_NAME_PARENT,{'extra': 'ns.ucad.sn'}
1420,SN,NOTICE,Delegation,EXTRA_NAME_CHILD,{'extra': 'ns53.cloudns.net'}
1421,SN,ERROR,DNSSEC,NO_RESPONSE_DNSKEY,{'ns': 'ns53.cloudns.net/162.19.27.147'}
1422,SN,ERROR,DNSSEC,NO_RESPONSE_DNSKEY,{'ns': 'ns53.cloudns.net/162.19.27.147'}
1423,SN,WARNING,Nameserver,NS_ERROR,{'ns': 'ns53.cloudns.net/162.19.27.147'}
1424,SN,WARNING,Nameserver,A_UNEXPECTED_RCODE,"{'ns': 'ns53.cloudns.net/162.19.27.147', 'rcode': 'REFUSED'}"
1425,SN,WARNING,Nameserver,NS_ERROR,{'ns': 'ns53.cloudns.net/162.19.27.147'}
1426,SN,WARNING,Nameserver,NS_ERROR,{'ns': 'ns53.cloudns.net/162.19.27.147'}
1427,SN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'sn.cctld.authdns.ripe.net/193.0.9.111', 'query_name': 'version.bind', 'string': 'NSD'}"
1428,SN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'sn.cctld.authdns.ripe.net/193.0.9.111', 'query_name': 'version.server', 'string': 'NSD'}"
1429,SN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-sn.nic.fr/194.0.9.1', 'query_name': 'version.bind', 'string': '9.18.27'}"
1430,SN,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns.ucad.sn/196.1.95.1', 'query_name': 'version.bind', 'string': 'Inconnu'}"
1431,SN,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'a.nic.fr/2001:678:c::1'}
1432,SN,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 3600, 'required_refresh': 14400}"
1433,SN,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 1800}"
1434,SN,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1435,SO,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'd.nic.so/2001:43f8:120::54'}
1436,SO,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'e.nic.so/2001:500:14:6101:ad::1'}
1437,SO,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'd.nic.so/2001:43f8:120::54'}
1438,SO,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'e.nic.so/2001:500:14:6101:ad::1'}
1439,SO,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.101'}
1440,SO,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.54'}
1441,SO,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6101:ad::1'}
1442,SO,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::54'}
1443,SO,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.54'}
1444,SO,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::54'}
1445,SO,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6101:ad::1'}
1446,SO,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.101'}
1447,SO,WARNING,DNSSEC,DNSKEY_BUT_NOT_DS,"{'child': '196.216.168.54', 'parent': '198.41.0.4'}"
1448,SO,ERROR,DNSSEC,DS03_ILLEGAL_ITERATION_VALUE,"{'int': '10', 'ns_list': 'd.nic.so/196.216.168.54;e.nic.so/204.61.216.101'}"
1449,SO,WARNING,DNSSEC,DS03_ILLEGAL_SALT_LENGTH,"{'int': '8', 'ns_list': 'd.nic.so/196.216.168.54;e.nic.so/204.61.216.101'}"
1450,SO,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'd.nic.so/196.216.168.54', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1451,SO,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'd.nic.so/196.216.168.54', 'query_name': 'version.server', 'string': 'NSD 4'}"
1452,SO,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'e.nic.so/204.61.216.101', 'query_name': 'version.bind', 'string': 'host'}"
1453,SO,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'd.nic.so/2001:43f8:120::54'}
1454,SO,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1455,SS,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'ns2.anycastdns.cz.', 'ns_ip': '185.28.194.194', 'nsname': 'ssnic.anycastdns.cz'}"
1456,SS,NOTICE,Address,NAMESERVER_IP_PTR_MISMATCH,"{'names': 'ns1.anycastdns.cz.', 'ns_ip': '185.38.108.108', 'nsname': 'ssnic.anycastdns.cz'}"
1457,SS,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-ss.afrinic.net/2001:43f8:120::27'}
1458,SS,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch.nic.ss/2001:500:14:6130:ad::1'}
1459,SS,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-ss.afrinic.net/2001:43f8:120::27'}
1460,SS,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch.nic.ss/2001:500:14:6130:ad::1'}
1461,SS,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.28.194.194'}
1462,SS,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.130'}
1463,SS,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.38.108.108'}
1464,SS,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.27'}
1465,SS,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6130:ad::1'}
1466,SS,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::27'}
1467,SS,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.27'}
1468,SS,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::27'}
1469,SS,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6130:ad::1'}
1470,SS,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.130'}
1471,SS,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.28.194.194'}
1472,SS,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.38.108.108'}
1473,SS,WARNING,Consistency,MULTIPLE_SOA_SERIALS,{'count': 2}
1474,SS,NOTICE,Consistency,SOA_SERIAL_VARIATION,"{'max_variation': 0, 'serial_max': 2024062418, 'serial_min': 2024062417}"
1475,SS,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ssnic.anycastdns.cz/185.28.194.194;ssnic.anycastdns.cz/185.38.108.108', 'query_name': 'version.bind', 'string': 'GLUX-DNS 0.9'}"
1476,SS,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ssnic.anycastdns.cz/185.28.194.194;ssnic.anycastdns.cz/185.38.108.108', 'query_name': 'version.server', 'string': 'GLUX-DNS 0.9'}"
1477,SS,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch.nic.ss/204.61.216.130', 'query_name': 'version.bind', 'string': 'host'}"
1478,SS,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-ss.afrinic.net/196.216.168.27', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1479,SS,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-ss.afrinic.net/196.216.168.27', 'query_name': 'version.server', 'string': 'NSD 4'}"
1480,SS,WARNING,Zone,Z01_MNAME_NOT_RESOLVE,{'nsname': 'root.ssnic.gov.ss'}
1481,SS,WARNING,Zone,MNAME_HAS_NO_ADDRESS,{'mname': 'root.ssnic.gov.ss'}
1482,SS,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1483,ST,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2406:da1c:306:4700:d0cf:a4f8:f1c7:249e', 'nsname': 'southeast-2.dns-au.st'}"
1484,ST,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2600:1f14:15:cb00:c08f:baeb:bf79:c730', 'nsname': 'west-2.dns-us.st'}"
1485,ST,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'dns-st.bahnhof.net/2001:9b0:1:601:250:56ff:feb7:46'}
1486,ST,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns1.bahnhof.net/195.178.160.2'}
1487,ST,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns1.bahnhof.net/2001:9b0:1:104:250:56ff:feb7:5c51'}
1488,ST,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'southeast-2.dns-au.st/2406:da1c:306:4700:d0cf:a4f8:f1c7:249e'}
1489,ST,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'west-2.dns-us.st/2600:1f14:15:cb00:c08f:baeb:bf79:c730'}
1490,ST,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'dns-st.bahnhof.net/2001:9b0:1:601:250:56ff:feb7:46'}
1491,ST,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns1.bahnhof.net/195.178.160.2'}
1492,ST,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns1.bahnhof.net/2001:9b0:1:104:250:56ff:feb7:5c51'}
1493,ST,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'southeast-2.dns-au.st/2406:da1c:306:4700:d0cf:a4f8:f1c7:249e'}
1494,ST,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'west-2.dns-us.st/2600:1f14:15:cb00:c08f:baeb:bf79:c730'}
1495,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '34.218.33.231'}
1496,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '195.178.160.2'}
1497,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '52.63.82.137'}
1498,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '79.136.119.20'}
1499,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:9b0:1:104:250:56ff:feb7:5c51'}
1500,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:9b0:1:601:250:56ff:feb7:46'}
1501,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2600:1f14:15:cb00:c08f:baeb:bf79:c730'}
1502,ST,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2406:da1c:306:4700:d0cf:a4f8:f1c7:249e'}
1503,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:9b0:1:601:250:56ff:feb7:46'}
1504,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '79.136.119.20'}
1505,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '195.178.160.2'}
1506,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:9b0:1:104:250:56ff:feb7:5c51'}
1507,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2406:da1c:306:4700:d0cf:a4f8:f1c7:249e'}
1508,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '52.63.82.137'}
1509,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2600:1f14:15:cb00:c08f:baeb:bf79:c730'}
1510,ST,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '34.218.33.231'}
1511,ST,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '79.136.119.20', 'parent': '198.41.0.4'}"
1512,ST,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'st'}
1513,ST,WARNING,Nameserver,N10_NO_RESPONSE_EDNS1_QUERY,{'ns_ip_list': '79.136.119.20'}
1514,ST,WARNING,Nameserver,N11_NO_RESPONSE,{'ns_ip_list': '79.136.119.20'}
1515,ST,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'southeast-2.dns-au.st/52.63.82.137;west-2.dns-us.st/34.218.33.231', 'query_name': 'version.bind', 'string': '9.16.48-Ubuntu'}"
1516,ST,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'dns-st.bahnhof.net/79.136.119.20', 'query_name': 'version.server'}"
1517,ST,NOTICE,Nameserver,N15_ERROR_ON_VERSION_QUERY,"{'ns_list': 'dns-st.bahnhof.net/79.136.119.20', 'query_name': 'version.bind'}"
1518,ST,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'ns1.bahnhof.net/2001:9b0:1:104:250:56ff:feb7:5c51'}
1519,ST,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'ns1.bahnhof.net/195.178.160.2'}
1520,ST,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 3600, 'required_refresh': 14400}"
1521,ST,NOTICE,Zone,RETRY_MINIMUM_VALUE_LOWER,"{'required_retry': 3600, 'retry': 900}"
1522,ST,WARNING,Zone,Z09_NO_RESPONSE_MX_QUERY,{'ns_ip_list': '79.136.119.20'}
1523,ST,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1524,SZ,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '41.77.232.4', 'nsname': 'ns1.sispa.org.sz'}"
1525,SZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'rip.psg.com/2001:418:1::39'}
1526,SZ,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'sz.cctld.authdns.ripe.net/2001:67c:e0::114'}
1527,SZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'rip.psg.com/2001:418:1::39'}
1528,SZ,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'sz.cctld.authdns.ripe.net/2001:67c:e0::114'}
1529,SZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.77.232.4'}
1530,SZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '193.0.9.114'}
1531,SZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '147.28.0.39'}
1532,SZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:418:1::39'}
1533,SZ,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:67c:e0::114'}
1534,SZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.77.232.4'}
1535,SZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '147.28.0.39'}
1536,SZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:418:1::39'}
1537,SZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '193.0.9.114'}
1538,SZ,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:67c:e0::114'}
1539,SZ,NOTICE,DNSSEC,NEITHER_DNSKEY_NOR_DS,"{'child': '41.77.232.4', 'parent': '198.41.0.4'}"
1540,SZ,NOTICE,DNSSEC,NOT_SIGNED,{'zone': 'sz'}
1541,SZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.server', 'string': 'Knot DNS 3.2.6'}"
1542,SZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'rip.psg.com/147.28.0.39', 'query_name': 'version.bind', 'string': 'Knot DNS 3.2.6'}"
1543,SZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'sz.cctld.authdns.ripe.net/193.0.9.114', 'query_name': 'version.bind', 'string': 'BIND'}"
1544,SZ,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns1.sispa.org.sz/41.77.232.4', 'query_name': 'version.bind', 'string': '9.8.2rc1-RedHat-9.8.2-0.17.rc1.el6_4.5'}"
1545,SZ,NOTICE,Zone,REFRESH_MINIMUM_VALUE_LOWER,"{'refresh': 10800, 'required_refresh': 14400}"
1546,SZ,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1547,TD,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '2a00:fea0:dead::beef', 'nsname': 'anycastdns1.nic.td'}"
1548,TD,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'anycastdns1.nic.td/2a00:fea0:dead::beef'}
1549,TD,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns-td.afrinic.net/2001:43f8:120::31'}
1550,TD,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'pch.nic.td/2001:500:14:6129:ad::1'}
1551,TD,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'anycastdns1.nic.td/2a00:fea0:dead::beef'}
1552,TD,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns-td.afrinic.net/2001:43f8:120::31'}
1553,TD,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'pch.nic.td/2001:500:14:6129:ad::1'}
1554,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.38.108.108'}
1555,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '185.28.194.194'}
1556,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '204.61.216.129'}
1557,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '196.216.168.31'}
1558,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:43f8:120::31'}
1559,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:500:14:6129:ad::1'}
1560,TD,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2a00:fea0:dead::beef'}
1561,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.38.108.108'}
1562,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2a00:fea0:dead::beef'}
1563,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '185.28.194.194'}
1564,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '196.216.168.31'}
1565,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:43f8:120::31'}
1566,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2001:500:14:6129:ad::1'}
1567,TD,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '204.61.216.129'}
1568,TD,WARNING,DNSSEC,DNSKEY_BUT_NOT_DS,"{'child': '185.38.108.108', 'parent': '198.41.0.4'}"
1569,TD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'anycastdns1.nic.td/185.38.108.108;anycastdns2.nic.td/185.28.194.194', 'query_name': 'version.server', 'string': 'GLUX-DNS 0.9'}"
1570,TD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'anycastdns1.nic.td/185.38.108.108;anycastdns2.nic.td/185.28.194.194', 'query_name': 'version.bind', 'string': 'GLUX-DNS 0.9'}"
1571,TD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-td.afrinic.net/196.216.168.31', 'query_name': 'version.bind', 'string': 'NSD 4'}"
1572,TD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'ns-td.afrinic.net/196.216.168.31', 'query_name': 'version.server', 'string': 'NSD 4'}"
1573,TD,NOTICE,Nameserver,N15_SOFTWARE_VERSION,"{'ns_list': 'pch.nic.td/204.61.216.129', 'query_name': 'version.bind', 'string': 'host'}"
1574,TD,NOTICE,Syntax,RNAME_MAIL_DOMAIN_INVALID,{'domain': 'nic.td.'}
1575,TD,WARNING,Zone,Z01_MNAME_NO_RESPONSE,{'ns': 'pch.nic.td/2001:500:14:6129:ad::1'}
1576,TD,NOTICE,Zone,Z11_NO_SPF_FOUND,{}
1577,TG,WARNING,Address,NAMESERVER_IP_WITHOUT_REVERSE,"{'ns_ip': '103.25.58.26', 'nsname': 'ns4.admin.net'}"
1578,TG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns1.admin.net/2c0f:f900:2:2::2'}
1579,TG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.admin.net/2400:6180:0:d0::2ae:5001'}
1580,TG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns2.nic.tg/80.248.68.12'}
1581,TG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns3.admin.net/2001:41d0:304:200::6085'}
1582,TG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns4.admin.net/2406:d501::47e3:2a7c'}
1583,TG,WARNING,Connectivity,CN01_NO_RESPONSE_UDP,{'ns': 'ns5.admin.net/2001:41d0:401:3000::86a'}
1584,TG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns1.admin.net/2c0f:f900:2:2::2'}
1585,TG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns2.admin.net/2400:6180:0:d0::2ae:5001'}
1586,TG,WARNING,Connectivity,CN02_NO_RESPONSE_NS_QUERY_TCP,{'ns': 'ns2.nic.tg/80.248.68.12'}
1587,TG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns3.admin.net/2001:41d0:304:200::6085'}
1588,TG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns4.admin.net/2406:d501::47e3:2a7c'}
1589,TG,WARNING,Connectivity,CN02_NO_RESPONSE_TCP,{'ns': 'ns5.admin.net/2001:41d0:401:3000::86a'}
1590,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '103.25.58.26'}
1591,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '41.207.188.36'}
1592,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '80.248.64.20'}
1593,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '80.248.68.12'}
1594,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '188.165.33.42'}
1595,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '198.73.186.1'}
1596,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '128.199.117.237'}
1597,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '87.98.180.44'}
1598,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2c0f:f900:2:2::2'}
1599,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2400:6180:0:d0::2ae:5001'}
1600,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:41d0:401:3000::86a'}
1601,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2406:d501::47e3:2a7c'}
1602,TG,ERROR,Connectivity,ERROR_ASN_DATABASE,{'ns_ip': '2001:41d0:304:200::6085'}
1603,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '198.73.186.1'}
1604,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2c0f:f900:2:2::2'}
1605,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '41.207.188.36'}
1606,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '128.199.117.237'}
1607,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '2400:6180:0:d0::2ae:5001'}
1608,TG,ERROR,Connectivity,CN04_ERROR_PREFIX_DATABASE,{'ns_ip': '80.248.68.12'}
